Type	Rank	Freq	Range	NormFreq	NormRange
xalqınıń watandı	1052	1	1	57.820	1.000
xalqınıń ájayıp	1052	1	1	57.820	1.000
xalqınıń áyyemgi	1052	1	1	57.820	1.000
xalıq awızeki	1052	1	1	57.820	1.000
xalıq balaların	1052	1	1	57.820	1.000
xalıq berdaqtı	1052	1	1	57.820	1.000
xalıq danalıqların	1052	1	1	57.820	1.000
xalıq dástanları	1052	1	1	57.820	1.000
xalıq dóretiwshiliginde	1052	1	1	57.820	1.000
xalıq erteklerin	1052	1	1	57.820	1.000
xalıq frontı	1052	1	1	57.820	1.000
xalıq jasay	1052	1	1	57.820	1.000
xalıq jasaǵan	1052	1	1	57.820	1.000
xalıq kewlindegi	1052	1	1	57.820	1.000
xalıq muzıkası	1052	1	1	57.820	1.000
xalıq mápin	1052	1	1	57.820	1.000
xalıq onıń	1052	1	1	57.820	1.000
xalıq oyınların	1052	1	1	57.820	1.000
xalıq partiyası	1052	1	1	57.820	1.000
xalıq penen	1052	1	1	57.820	1.000
xalıq poeziyasınıń	1052	1	1	57.820	1.000
xalıq qaharmanı	1052	1	1	57.820	1.000
xalıq qosıqları	1052	1	1	57.820	1.000
xalıq qosıqların	1052	1	1	57.820	1.000
xalıq tariyxı	1052	1	1	57.820	1.000
xalıq teatr	1052	1	1	57.820	1.000
xalıq tili	1052	1	1	57.820	1.000
xalıq táǵdirin	1052	1	1	57.820	1.000
xalıq uzaq	1052	1	1	57.820	1.000
xalıq xojalıǵı	1052	1	1	57.820	1.000
xalıq yadında	1052	1	1	57.820	1.000
xalıq ótmishin	1052	1	1	57.820	1.000
xalıqaralıq birge	1052	1	1	57.820	1.000
xalıqaralıq birlespesi	1052	1	1	57.820	1.000
xalıqaralıq hám	1052	1	1	57.820	1.000
xalıqaralıq ilimiy	1052	1	1	57.820	1.000
xalıqaralıq pitimge	1052	1	1	57.820	1.000
xalıqaralıq túrkiy	1052	1	1	57.820	1.000
xalıqlar arasınan	1052	1	1	57.820	1.000
xalıqlar mádeniyat	1052	1	1	57.820	1.000
xalıqlar shayırlarınıń	1052	1	1	57.820	1.000
xalıqlar tariyxında	1052	1	1	57.820	1.000
xalıqlar tillerine	1052	1	1	57.820	1.000
xalıqlar ádebiyatında	1052	1	1	57.820	1.000
xalıqlar ádebiyatının	1052	1	1	57.820	1.000
xalıqlar ádebiyatınıń	1052	1	1	57.820	1.000
xalıqları arasında	1052	1	1	57.820	1.000
xalıqları muzıka	1052	1	1	57.820	1.000
xalıqları áyyemnen	1052	1	1	57.820	1.000
xalıqlarınıń milliy	1052	1	1	57.820	1.000
xalıqlarǵa keńnen	1052	1	1	57.820	1.000
xalıqlıq ádebiyatınıń	1052	1	1	57.820	1.000
xalıqqa bet	1052	1	1	57.820	1.000
xalıqqa tán	1052	1	1	57.820	1.000
xalıqtı aldap	1052	1	1	57.820	1.000
xalıqtın ásirler	1052	1	1	57.820	1.000
xalıqtıń mápin	1052	1	1	57.820	1.000
xalıqtıń olarǵa	1052	1	1	57.820	1.000
xalıqtıń shıǵıs	1052	1	1	57.820	1.000
xalǵı mıń	1052	1	1	57.820	1.000
xamsa avtorları	1052	1	1	57.820	1.000
xamsa bes	1052	1	1	57.820	1.000
xamsa dóretiw	1052	1	1	57.820	1.000
xamsa jazıp	1052	1	1	57.820	1.000
xamsa jazıw	1052	1	1	57.820	1.000
xamsa jazǵan	1052	1	1	57.820	1.000
xamsa jazǵanda	1052	1	1	57.820	1.000
xamsa pútkil	1052	1	1	57.820	1.000
xamsa sı	1052	1	1	57.820	1.000
xamsada jaratılǵan	1052	1	1	57.820	1.000
xamsada patshalar	1052	1	1	57.820	1.000
xamsada pútkilley	1052	1	1	57.820	1.000
xamsalar negizinen	1052	1	1	57.820	1.000
xamsalarǵa oǵada	1052	1	1	57.820	1.000
xamsanı parsı	1052	1	1	57.820	1.000
xamsasında pútkilley	1052	1	1	57.820	1.000
xamsá alisher	1052	1	1	57.820	1.000
xamsá jazıwdı	1052	1	1	57.820	1.000
xan baqsı	1052	1	1	57.820	1.000
xan sarayınan	1052	1	1	57.820	1.000
xan siyasatı	1052	1	1	57.820	1.000
xannıń minayım	1052	1	1	57.820	1.000
xannıń otırıspasında	1052	1	1	57.820	1.000
xannıń qızı	1052	1	1	57.820	1.000
xannıń ǵázebi	1052	1	1	57.820	1.000
xanım пиковая	1052	1	1	57.820	1.000
xanǵa jamanlaydı	1052	1	1	57.820	1.000
xarakterdi súwretleydi	1052	1	1	57.820	1.000
xarakteri boyınsha	1052	1	1	57.820	1.000
xasan ardasher	1052	1	1	57.820	1.000
xat jazıp	1052	1	1	57.820	1.000
xat tanıytıwǵın	1052	1	1	57.820	1.000
xatlar jazadı	1052	1	1	57.820	1.000
xatlardıń kópshiligi	1052	1	1	57.820	1.000
xatoiy m	1052	1	1	57.820	1.000
xatun mavzoleyi	1052	1	1	57.820	1.000
xayya háyiw	1052	1	1	57.820	1.000
xechshaki yaǵnıy	1052	1	1	57.820	1.000
xi vi	1052	1	1	57.820	1.000
xi xii	1052	1	1	57.820	1.000
xi ásir	1052	1	1	57.820	1.000
xi ásirdiń	1052	1	1	57.820	1.000
xibbat ul	1052	1	1	57.820	1.000
xii vi	1052	1	1	57.820	1.000
xii ásir	1052	1	1	57.820	1.000
xii ásirde	1052	1	1	57.820	1.000
xii ásirdegi	1052	1	1	57.820	1.000
xii ásirlerde	1052	1	1	57.820	1.000
xiii xiv	1052	1	1	57.820	1.000
xiii ásirden	1052	1	1	57.820	1.000
xiii ásirdiń	1052	1	1	57.820	1.000
ximiya hám	1052	1	1	57.820	1.000
ximiya institutı	1052	1	1	57.820	1.000
ximiya mashinasazlıq	1052	1	1	57.820	1.000
ximiyalıq elementi	1052	1	1	57.820	1.000
ximiyası sanaatı	1052	1	1	57.820	1.000
xirat qalasında	1052	1	1	57.820	1.000
xiratqa kóship	1052	1	1	57.820	1.000
xiratta qaytıs	1052	1	1	57.820	1.000
xirattaǵı dilkash	1052	1	1	57.820	1.000
xiv xv	1052	1	1	57.820	1.000
xiv ásir	1052	1	1	57.820	1.000
xiv ásirdiń	1052	1	1	57.820	1.000
xiv ásirlerde	1052	1	1	57.820	1.000
xix xx	1052	1	1	57.820	1.000
xix ásirden	1052	1	1	57.820	1.000
xiywa hám	1052	1	1	57.820	1.000
xiywa hámeldarları	1052	1	1	57.820	1.000
xiywa medireselerinde	1052	1	1	57.820	1.000
xiywa mediresesin	1052	1	1	57.820	1.000
xiywada oqıytuǵınlardıń	1052	1	1	57.820	1.000
xiywada oǵada	1052	1	1	57.820	1.000
xiywadan jiberilgen	1052	1	1	57.820	1.000
xiywadaǵı sherǵazıxan	1052	1	1	57.820	1.000
xiywanıń qutlımurat	1052	1	1	57.820	1.000
xiywanıń sherǵazı	1052	1	1	57.820	1.000
xoja axmet	1052	1	1	57.820	1.000
xoja dep	1052	1	1	57.820	1.000
xojalepes ulı	1052	1	1	57.820	1.000
xojalıq hám	1052	1	1	57.820	1.000
xojalıq júrgiziwshi	1052	1	1	57.820	1.000
xojalıq procesinde	1052	1	1	57.820	1.000
xojalıq qarjıların	1052	1	1	57.820	1.000
xojalıq qarjılarına	1052	1	1	57.820	1.000
xojalıqtıń tirewi	1052	1	1	57.820	1.000
xojalıǵı azerbaydjan	1052	1	1	57.820	1.000
xojalıǵı hám	1052	1	1	57.820	1.000
xojalıǵı mashinasazlıǵı	1052	1	1	57.820	1.000
xojalıǵı muzeyi	1052	1	1	57.820	1.000
xojalıǵında dúnyaǵa	1052	1	1	57.820	1.000
xojalıǵınıń jetekshi	1052	1	1	57.820	1.000
xojalıǵınıń tiykarı	1052	1	1	57.820	1.000
xojalıǵınıń úlesi	1052	1	1	57.820	1.000
xojambergenov tárepinen	1052	1	1	57.820	1.000
xojamurat iyshan	1052	1	1	57.820	1.000
xojaqul tınettiń	1052	1	1	57.820	1.000
xojeke dep	1052	1	1	57.820	1.000
xojelepes ǵarrınıń	1052	1	1	57.820	1.000
xonkandi fizuliy	1052	1	1	57.820	1.000
xonkendi naxichevan	1052	1	1	57.820	1.000
xonkendida shayı	1052	1	1	57.820	1.000
xopxopnama m	1052	1	1	57.820	1.000
xoqoniy menen	1052	1	1	57.820	1.000
xoqoniy sufiy	1052	1	1	57.820	1.000
xor muzıkasınıń	1052	1	1	57.820	1.000
xor ushın	1052	1	1	57.820	1.000
xorasan taxtı	1052	1	1	57.820	1.000
xorasandaǵı suw	1052	1	1	57.820	1.000
xorasannıń abadanlıǵı	1052	1	1	57.820	1.000
xorasannıń jam	1052	1	1	57.820	1.000
xordadbek onı	1052	1	1	57.820	1.000
xorezmiy mahmud	1052	1	1	57.820	1.000
xorezmiy xiv	1052	1	1	57.820	1.000
xorezmiy ásirde	1052	1	1	57.820	1.000
xorıma kózge	1052	1	1	57.820	1.000
xosh minez	1052	1	1	57.820	1.000
xoshlasıw dúrkinindegi	1052	1	1	57.820	1.000
xristianlardıń dóńgelek	1052	1	1	57.820	1.000
xronobiologiya сitologiya	1052	1	1	57.820	1.000
xudojnikler awqamı	1052	1	1	57.820	1.000
xudojniklerinde dawam	1052	1	1	57.820	1.000
xudojniklerinen t	1052	1	1	57.820	1.000
xumanch jámshid	1052	1	1	57.820	1.000
xurması badam	1052	1	1	57.820	1.000
xurramiyler háreketinde	1052	1	1	57.820	1.000
xuseyn a	1052	1	1	57.820	1.000
xv ásirde	1052	1	1	57.820	1.000
xv ásirdiń	1052	1	1	57.820	1.000
xv ásirlerde	1052	1	1	57.820	1.000
xvi xviii	1052	1	1	57.820	1.000
xvi ásir	1052	1	1	57.820	1.000
xvii ásirden	1052	1	1	57.820	1.000
xvii ásirdiń	1052	1	1	57.820	1.000
xvii ásirlerde	1052	1	1	57.820	1.000
xvii ásirlerdiń	1052	1	1	57.820	1.000
xviii ásir	1052	1	1	57.820	1.000
xviii ásirlerde	1052	1	1	57.820	1.000
xx ásirlerde	1052	1	1	57.820	1.000
xısraw dehlaviyden	1052	1	1	57.820	1.000
xısıraw bahram	1052	1	1	57.820	1.000
xısıraw dexleviy	1052	1	1	57.820	1.000
xızmet atqaradı	1052	1	1	57.820	1.000
xızmeti medicina	1052	1	1	57.820	1.000
xızmeti menen	1052	1	1	57.820	1.000
xızmetinde bolǵan	1052	1	1	57.820	1.000
xızmetke kiredi	1052	1	1	57.820	1.000
xızmetkerleri almastırılǵanda	1052	1	1	57.820	1.000
xızmetkerleri puqaralarǵa	1052	1	1	57.820	1.000
xızmetkerleri ázerbayjan	1052	1	1	57.820	1.000
ya bolmasa	1052	1	1	57.820	1.000
yadjurvedá qurbanlıq	1052	1	1	57.820	1.000
yadtan aytatuǵın	1052	1	1	57.820	1.000
yadında saqlanǵan	1052	1	1	57.820	1.000
yadında saqlawǵa	1052	1	1	57.820	1.000
yaki bolmasa	1052	1	1	57.820	1.000
yaki mınaw	1052	1	1	57.820	1.000
yaki qızdıń	1052	1	1	57.820	1.000
yaki salıstırıw	1052	1	1	57.820	1.000
yaki termeler	1052	1	1	57.820	1.000
yaki xayya	1052	1	1	57.820	1.000
yakovleva atlı	1052	1	1	57.820	1.000
yalǵannan baqsıshılıq	1052	1	1	57.820	1.000
yamasa akcionerlerdiń	1052	1	1	57.820	1.000
yamasa amortizatsiya	1052	1	1	57.820	1.000
yamasa baqlaw	1052	1	1	57.820	1.000
yamasa basqa	1052	1	1	57.820	1.000
yamasa bir	1052	1	1	57.820	1.000
yamasa bulshıq	1052	1	1	57.820	1.000
yamasa dóretiwshilik	1052	1	1	57.820	1.000
yamasa evrey	1052	1	1	57.820	1.000
yamasa fizikalıq	1052	1	1	57.820	1.000
yamasa háreketi	1052	1	1	57.820	1.000
yamasa jaman	1052	1	1	57.820	1.000
yamasa jámiyettiń	1052	1	1	57.820	1.000
yamasa kishi	1052	1	1	57.820	1.000
yamasa mádeniyat	1052	1	1	57.820	1.000
yamasa mádeniyatqa	1052	1	1	57.820	1.000
yamasa nókistiń	1052	1	1	57.820	1.000
yamasa olardıń	1052	1	1	57.820	1.000
yamasa onıń	1052	1	1	57.820	1.000
yamasa qamıslıqlar	1052	1	1	57.820	1.000
yamasa qosımsha	1052	1	1	57.820	1.000
yamasa saxara	1052	1	1	57.820	1.000
yamasa schetlardaǵı	1052	1	1	57.820	1.000
yamasa shaxlar	1052	1	1	57.820	1.000
yamasa suwda	1052	1	1	57.820	1.000
yamasa toǵay	1052	1	1	57.820	1.000
yamasa videvdat	1052	1	1	57.820	1.000
yamasa ádette	1052	1	1	57.820	1.000
yan elementleri	1052	1	1	57.820	1.000
yan konfucilik	1052	1	1	57.820	1.000
yan qanday	1052	1	1	57.820	1.000
yanvar ayı	1052	1	1	57.820	1.000
yanvarda alpıs	1052	1	1	57.820	1.000
yapon xurması	1052	1	1	57.820	1.000
yaponiya butan	1052	1	1	57.820	1.000
yaranlar taymasbek	1052	1	1	57.820	1.000
yarur shayırdıń	1052	1	1	57.820	1.000
yarım ataw	1052	1	1	57.820	1.000
yarım atawda	1052	1	1	57.820	1.000
yarım atawları	1052	1	1	57.820	1.000
yarım atawındaǵı	1052	1	1	57.820	1.000
yarım kóshpeli	1052	1	1	57.820	1.000
yarım sharında	1052	1	1	57.820	1.000
yarımın iyeleydi	1052	1	1	57.820	1.000
yarımında hisraw	1052	1	1	57.820	1.000
yarımında sulayman	1052	1	1	57.820	1.000
yarımında ásirese	1052	1	1	57.820	1.000
yarımında ázerbayjanda	1052	1	1	57.820	1.000
yaskart dep	1052	1	1	57.820	1.000
yasna visperad	1052	1	1	57.820	1.000
yassawiyden keyingi	1052	1	1	57.820	1.000
yaǵnıy adamxor	1052	1	1	57.820	1.000
yaǵnıy akciya	1052	1	1	57.820	1.000
yaǵnıy avtor	1052	1	1	57.820	1.000
yaǵnıy bahalı	1052	1	1	57.820	1.000
yaǵnıy berdaqtıń	1052	1	1	57.820	1.000
yaǵnıy jawın	1052	1	1	57.820	1.000
yaǵnıy jollasa	1052	1	1	57.820	1.000
yaǵnıy kim	1052	1	1	57.820	1.000
yaǵnıy olardın	1052	1	1	57.820	1.000
yaǵnıy qubla	1052	1	1	57.820	1.000
yaǵnıy sap	1052	1	1	57.820	1.000
yaǵnıy shayırdıń	1052	1	1	57.820	1.000
yaǵnıy sionizm	1052	1	1	57.820	1.000
yaǵnıy ustavlıq	1052	1	1	57.820	1.000
yemen qubla	1052	1	1	57.820	1.000
yenot tárizli	1052	1	1	57.820	1.000
yer kongullar	1052	1	1	57.820	1.000
yeri atı	1052	1	1	57.820	1.000
yoga psixologiyalıq	1052	1	1	57.820	1.000
yoga vaysheshaka	1052	1	1	57.820	1.000
yok xechshaki	1052	1	1	57.820	1.000
yu lermontovtıń	1052	1	1	57.820	1.000
yu mixailov	1052	1	1	57.820	1.000
yu shirvon	1052	1	1	57.820	1.000
yubileyi unesco	1052	1	1	57.820	1.000
yugnak qalasında	1052	1	1	57.820	1.000
yugnak shınında	1052	1	1	57.820	1.000
yugnak túrkstan	1052	1	1	57.820	1.000
yugnak zeynińdi	1052	1	1	57.820	1.000
yugnakiy al	1052	1	1	57.820	1.000
yugnakiy axmet	1052	1	1	57.820	1.000
yugnakiy dep	1052	1	1	57.820	1.000
yugnakiy dúnyaparaz	1052	1	1	57.820	1.000
yugnakiy múmkiń	1052	1	1	57.820	1.000
yugnakiy xii	1052	1	1	57.820	1.000
yugnakiy yusif	1052	1	1	57.820	1.000
yugnakiy yusip	1052	1	1	57.820	1.000
yumor satiralıq	1052	1	1	57.820	1.000
yumor satiraǵa	1052	1	1	57.820	1.000
yumor tili	1052	1	1	57.820	1.000
yurdunu kitaplarınıń	1052	1	1	57.820	1.000
yuridikalıq konsultaciyalar	1052	1	1	57.820	1.000
yuridikalıq yamasa	1052	1	1	57.820	1.000
yurisdiktsiyası astında	1052	1	1	57.820	1.000
yusif has	1052	1	1	57.820	1.000
yusip has	1052	1	1	57.820	1.000
yusuf mavzoleyi	1052	1	1	57.820	1.000
yusup zulayxa	1052	1	1	57.820	1.000
yusupbek degen	1052	1	1	57.820	1.000
yıl dönümünde	1052	1	1	57.820	1.000
z qabilov	1052	1	1	57.820	1.000
z xalidtiń	1052	1	1	57.820	1.000
zafaron hám	1052	1	1	57.820	1.000
zahhaq yaǵnıy	1052	1	1	57.820	1.000
zakatala rayonı	1052	1	1	57.820	1.000
zakatali turianchay	1052	1	1	57.820	1.000
zakavkazye jerlerin	1052	1	1	57.820	1.000
zakavkazye sovet	1052	1	1	57.820	1.000
zakavkazye ásirese	1052	1	1	57.820	1.000
zalım hám	1052	1	1	57.820	1.000
zalında qaraqalpaq	1052	1	1	57.820	1.000
zaman ishinde	1052	1	1	57.820	1.000
zaman qazaq	1052	1	1	57.820	1.000
zaman qisletinen	1052	1	1	57.820	1.000
zaman xudojniklerinen	1052	1	1	57.820	1.000
zamanagóy bilimlendiriw	1052	1	1	57.820	1.000
zamanlarda házirgi	1052	1	1	57.820	1.000
zamanlarǵa barıp	1052	1	1	57.820	1.000
zamanlaslarınıń qosıqlarındaǵıday	1052	1	1	57.820	1.000
zamanlası kórnekli	1052	1	1	57.820	1.000
zamanlası ustazı	1052	1	1	57.820	1.000
zamanlası ótesh	1052	1	1	57.820	1.000
zamanımızda olardıń	1052	1	1	57.820	1.000
zamanımızǵa kelip	1052	1	1	57.820	1.000
zamanına bolǵan	1052	1	1	57.820	1.000
zamarıq máselen	1052	1	1	57.820	1.000
zamarıqlar hám	1052	1	1	57.820	1.000
zamaxshariy hám	1052	1	1	57.820	1.000
zangazur jolı	1052	1	1	57.820	1.000
zangilan rayonı	1052	1	1	57.820	1.000
zangori meshit	1052	1	1	57.820	1.000
zapaslar haqıyqıy	1052	1	1	57.820	1.000
zarafshan hám	1052	1	1	57.820	1.000
zardusht jazǵan	1052	1	1	57.820	1.000
zardusht nelerge	1052	1	1	57.820	1.000
zardushtiylik tiykarları	1052	1	1	57.820	1.000
zardushtiylikti qabıl	1052	1	1	57.820	1.000
zardushtiyliktiń muqaddes	1052	1	1	57.820	1.000
zardushtıylıq dini	1052	1	1	57.820	1.000
zat almasıw	1052	1	1	57.820	1.000
zat hám	1052	1	1	57.820	1.000
zat jaza	1052	1	1	57.820	1.000
zat jazbaslıǵı	1052	1	1	57.820	1.000
zatlardı aldınǵıdan	1052	1	1	57.820	1.000
zatlardı talıqlaydı	1052	1	1	57.820	1.000
zatlardıń durıs	1052	1	1	57.820	1.000
zatlardıń qatnasın	1052	1	1	57.820	1.000
zatlardıń ómiri	1052	1	1	57.820	1.000
zatta onıń	1052	1	1	57.820	1.000
zattı túsiniw	1052	1	1	57.820	1.000
zattıń ózgeshe	1052	1	1	57.820	1.000
zatı bolıwı	1052	1	1	57.820	1.000
zavodlarınan ibarat	1052	1	1	57.820	1.000
zavodı balıq	1052	1	1	57.820	1.000
zavodı bir	1052	1	1	57.820	1.000
zergeri ustası	1052	1	1	57.820	1.000
zergerlikler súwretlengen	1052	1	1	57.820	1.000
zeynine tiyetuǵın	1052	1	1	57.820	1.000
zeynińdi ashatuǵın	1052	1	1	57.820	1.000
zeynul abiddin	1052	1	1	57.820	1.000
zeytun ósedi	1052	1	1	57.820	1.000
zibanım atamasındaǵı	1052	1	1	57.820	1.000
zibold hám	1052	1	1	57.820	1.000
zira gorgon	1052	1	1	57.820	1.000
ziyat turi	1052	1	1	57.820	1.000
ziyrek bala	1052	1	1	57.820	1.000
ziyrek bolıp	1052	1	1	57.820	1.000
ziywar xix	1052	1	1	57.820	1.000
zonada bolsa	1052	1	1	57.820	1.000
zonası bilimlendiriw	1052	1	1	57.820	1.000
zoologiya kategoriya	1052	1	1	57.820	1.000
zordan jetedi	1052	1	1	57.820	1.000
zordan jetetuǵın	1052	1	1	57.820	1.000
zsfsr keyninen	1052	1	1	57.820	1.000
zulayxa degen	1052	1	1	57.820	1.000
zulfiqor shirvaniy	1052	1	1	57.820	1.000
zulqarnayın aleksandr	1052	1	1	57.820	1.000
zulqarnayın obrazı	1052	1	1	57.820	1.000
zulqarnayınniń dańqqa	1052	1	1	57.820	1.000
zulımlıqtı qayǵı	1052	1	1	57.820	1.000
zárurligi birdey	1052	1	1	57.820	1.000
zárúr akciya	1052	1	1	57.820	1.000
zárúr ekenligin	1052	1	1	57.820	1.000
zárúrli finans	1052	1	1	57.820	1.000
zıyat bolıp	1052	1	1	57.820	1.000
zıyat qárejetler	1052	1	1	57.820	1.000
µm bir	1052	1	1	57.820	1.000
ábdisayıt mırza	1052	1	1	57.820	1.000
ábdurazaq baqsı	1052	1	1	57.820	1.000
ábúw nasır	1052	1	1	57.820	1.000
ábúw rayxan	1052	1	1	57.820	1.000
ábúw áliy	1052	1	1	57.820	1.000
ádalat hám	1052	1	1	57.820	1.000
ádalatlı bazda	1052	1	1	57.820	1.000
ádalatlı hám	1052	1	1	57.820	1.000
ádalatlı sadaqatlı	1052	1	1	57.820	1.000
ádalatsız bolıp	1052	1	1	57.820	1.000
ádalatsız patshalar	1052	1	1	57.820	1.000
ádebiy baylanısta	1052	1	1	57.820	1.000
ádebiy dóretiwshiligi	1052	1	1	57.820	1.000
ádebiy laqabı	1052	1	1	57.820	1.000
ádebiy norması	1052	1	1	57.820	1.000
ádebiy tiliniń	1052	1	1	57.820	1.000
ádebiyat adamlardıń	1052	1	1	57.820	1.000
ádebiyat basqa	1052	1	1	57.820	1.000
ádebiyat degende	1052	1	1	57.820	1.000
ádebiyat filosofiya	1052	1	1	57.820	1.000
ádebiyat muzeyleri	1052	1	1	57.820	1.000
ádebiyat tarawlarındaǵı	1052	1	1	57.820	1.000
ádebiyat tariyxımız	1052	1	1	57.820	1.000
ádebiyat title	1052	1	1	57.820	1.000
ádebiyat ádebiyat	1052	1	1	57.820	1.000
ádebiyatlarınıń tuw	1052	1	1	57.820	1.000
ádebiyatqa mádeniyattqa	1052	1	1	57.820	1.000
ádebiyatta realizm	1052	1	1	57.820	1.000
ádebiyattaǵ aytıstan	1052	1	1	57.820	1.000
ádebiyattı tamamlaydı	1052	1	1	57.820	1.000
ádebiyattıń dástúri	1052	1	1	57.820	1.000
ádebiyattıń ekinshi	1052	1	1	57.820	1.000
ádebiyattıń úshinshi	1052	1	1	57.820	1.000
ádebiyatı ádebiyatı	1052	1	1	57.820	1.000
ádebiyatı áyyemgi	1052	1	1	57.820	1.000
ádebiyatımız tariyxında	1052	1	1	57.820	1.000
ádebiyatın jańa	1052	1	1	57.820	1.000
ádebiyatına baylanıslı	1052	1	1	57.820	1.000
ádebiyatına muxalles	1052	1	1	57.820	1.000
ádebiyatında da	1052	1	1	57.820	1.000
ádebiyatında jeti	1052	1	1	57.820	1.000
ádebiyatında novella	1052	1	1	57.820	1.000
ádebiyatında qıpshaq	1052	1	1	57.820	1.000
ádebiyatında xamsa	1052	1	1	57.820	1.000
ádebiyatında óz	1052	1	1	57.820	1.000
ádebiyatının kórkem	1052	1	1	57.820	1.000
ádebiyatınıń klassigi	1052	1	1	57.820	1.000
ádebiyatınıń rawajlanıwınıń	1052	1	1	57.820	1.000
ádebiyatınıń ullı	1052	1	1	57.820	1.000
ádepli bolıń	1052	1	1	57.820	1.000
ádette adamdı	1052	1	1	57.820	1.000
ádette bul	1052	1	1	57.820	1.000
ádette oazislerdi	1052	1	1	57.820	1.000
ádette qay	1052	1	1	57.820	1.000
ádette qısta	1052	1	1	57.820	1.000
ádette shıǵarmanıń	1052	1	1	57.820	1.000
ádette µm	1052	1	1	57.820	1.000
ádewir ashılısıp	1052	1	1	57.820	1.000
ádewir jaqın	1052	1	1	57.820	1.000
ádewir jaqınlastıradı	1052	1	1	57.820	1.000
ádewir joqarı	1052	1	1	57.820	1.000
ádewir kózge	1052	1	1	57.820	1.000
ádewir maǵlıwmatlar	1052	1	1	57.820	1.000
ádewir molayttı	1052	1	1	57.820	1.000
ádewir paydalı	1052	1	1	57.820	1.000
ádewir tásirli	1052	1	1	57.820	1.000
ádewir ókinedi	1052	1	1	57.820	1.000
ádewir ózgerislerge	1052	1	1	57.820	1.000
ádibiniń yeri	1052	1	1	57.820	1.000
ádil beriledi	1052	1	1	57.820	1.000
ádillik penen	1052	1	1	57.820	1.000
ádillik tuwrılıq	1052	1	1	57.820	1.000
ádiy axmed	1052	1	1	57.820	1.000
áhmiyeti sonnan	1052	1	1	57.820	1.000
áhmiyetine qaray	1052	1	1	57.820	1.000
áhmiyetke iye	1052	1	1	57.820	1.000
áhmiyetli belgilerdi	1052	1	1	57.820	1.000
áhmiyetli bolǵan	1052	1	1	57.820	1.000
áhmiyetli bular	1052	1	1	57.820	1.000
áhmiyetli bóleklerinen	1052	1	1	57.820	1.000
áhmiyetli djaynizm	1052	1	1	57.820	1.000
áhmiyetli jasawı	1052	1	1	57.820	1.000
áhmiyetli waqıya	1052	1	1	57.820	1.000
áhmiyetliligi ushın	1052	1	1	57.820	1.000
áhmiyetlisi bolıp	1052	1	1	57.820	1.000
ájayıp adamları	1052	1	1	57.820	1.000
ájayıp dástúrlerin	1052	1	1	57.820	1.000
ájayıp jer	1052	1	1	57.820	1.000
ájayıp kitaptı	1052	1	1	57.820	1.000
ájayıp perzenti	1052	1	1	57.820	1.000
ájayıp shayırlardıń	1052	1	1	57.820	1.000
ájayıp úlgileri	1052	1	1	57.820	1.000
ájayıp úlke	1052	1	1	57.820	1.000
ájiniyaz atı	1052	1	1	57.820	1.000
ájiniyaz baba	1052	1	1	57.820	1.000
ájiniyaz belgili	1052	1	1	57.820	1.000
ájiniyaz bilimin	1052	1	1	57.820	1.000
ájiniyaz bir	1052	1	1	57.820	1.000
ájiniyaz bulardıń	1052	1	1	57.820	1.000
ájiniyaz eki	1052	1	1	57.820	1.000
ájiniyaz eń	1052	1	1	57.820	1.000
ájiniyaz filminiń	1052	1	1	57.820	1.000
ájiniyaz jaslayınan	1052	1	1	57.820	1.000
ájiniyaz jaslıǵında	1052	1	1	57.820	1.000
ájiniyaz jılı	1052	1	1	57.820	1.000
ájiniyaz muzeyi	1052	1	1	57.820	1.000
ájiniyaz on	1052	1	1	57.820	1.000
ájiniyaz qazaqstan	1052	1	1	57.820	1.000
ájiniyaz qırq	1052	1	1	57.820	1.000
ájiniyaz qırǵa	1052	1	1	57.820	1.000
ájiniyaz shayırdı	1052	1	1	57.820	1.000
ájiniyaz tosınnan	1052	1	1	57.820	1.000
ájiniyaz túrkmenstanda	1052	1	1	57.820	1.000
ájiniyaz usınday	1052	1	1	57.820	1.000
ájiniyaz xiywa	1052	1	1	57.820	1.000
ájiniyaz xiywada	1052	1	1	57.820	1.000
ájiniyaz óziniń	1052	1	1	57.820	1.000
ájiniyaz úsh	1052	1	1	57.820	1.000
ájiniyazdan bizge	1052	1	1	57.820	1.000
ájiniyazdı xojeke	1052	1	1	57.820	1.000
ájiniyazdı óz	1052	1	1	57.820	1.000
ájiniyazdıń atastırılǵan	1052	1	1	57.820	1.000
ájiniyazdıń moynına	1052	1	1	57.820	1.000
ájiniyazdıń nókis	1052	1	1	57.820	1.000
ájiniyazdıń qazaq	1052	1	1	57.820	1.000
ájiniyazdıń qazaqstanda	1052	1	1	57.820	1.000
ájiniyazdıń qazaqstandaǵı	1052	1	1	57.820	1.000
ájiniyazdıń qazaqstanǵa	1052	1	1	57.820	1.000
ájiniyazdıń qız	1052	1	1	57.820	1.000
ájiniyazdıń shayır	1052	1	1	57.820	1.000
