Type;POS;Headword;Rank;Freq;Range;NormFreq;NormRange
taxtak?pir;;;2274;1;1;57.817;1.000
taxt?;;;2274;1;1;57.817;1.000
tayan?sh;;;2274;1;1;57.817;1.000
tayaq;;;2274;1;1;57.817;1.000
tayar;;;2274;1;1;57.817;1.000
tayarlanad?;;;2274;1;1;57.817;1.000
tayarlap;;;2274;1;1;57.817;1.000
tayarla?an;;;2274;1;1;57.817;1.000
taymasbek;;;2274;1;1;57.817;1.000
taypada??;;;2274;1;1;57.817;1.000
tayr;;;2274;1;1;57.817;1.000
taysh?xan?a;;;2274;1;1;57.817;1.000
tayvan;;;2274;1;1;57.817;1.000
tay?nlanad?;;;2274;1;1;57.817;1.000
tay?nlayd?;;;2274;1;1;57.817;1.000
tay?p;;;2274;1;1;57.817;1.000
tazalaw;;;2274;1;1;57.817;1.000
ta??soy;;;2274;1;1;57.817;1.000
ta?lamal?;;;2274;1;1;57.817;1.000
ta?lan?an;;;2274;1;1;57.817;1.000
tchaikovsky;;;2274;1;1;57.817;1.000
teatrda;;;2274;1;1;57.817;1.000
teatrlar;;;2274;1;1;57.817;1.000
teatrlar?nda;;;2274;1;1;57.817;1.000
tegis;;;2274;1;1;57.817;1.000
tegisliklerde;;;2274;1;1;57.817;1.000
teksere;;;2274;1;1;57.817;1.000
teksti;;;2274;1;1;57.817;1.000
tekstine;;;2274;1;1;57.817;1.000
telbe;;;2274;1;1;57.817;1.000
telek?rsetiw;;;2274;1;1;57.817;1.000
telek?rsetiwleri;;;2274;1;1;57.817;1.000
televidenie;;;2274;1;1;57.817;1.000
temalarda??;;;2274;1;1;57.817;1.000
temalard?;;;2274;1;1;57.817;1.000
temas?;;;2274;1;1;57.817;1.000
tematikal?q;;;2274;1;1;57.817;1.000
tema?a;;;2274;1;1;57.817;1.000
temirjol;;;2274;1;1;57.817;1.000
temirshinin;;;2274;1;1;57.817;1.000
temperaturas?;;;2274;1;1;57.817;1.000
temurdi?;;;2274;1;1;57.817;1.000
tendentsiya;;;2274;1;1;57.817;1.000
tendentsiyalar;;;2274;1;1;57.817;1.000
tentekti?;;;2274;1;1;57.817;1.000
teoriyalard?;;;2274;1;1;57.817;1.000
teoriyas?n??;;;2274;1;1;57.817;1.000
terbenbes;;;2274;1;1;57.817;1.000
tere?irek;;;2274;1;1;57.817;1.000
tere?irekten;;;2274;1;1;57.817;1.000
tere?ligi;;;2274;1;1;57.817;1.000
tere?likten;;;2274;1;1;57.817;1.000
tergen;;;2274;1;1;57.817;1.000
terisi;;;2274;1;1;57.817;1.000
termelerdi?;;;2274;1;1;57.817;1.000
termelerin;;;2274;1;1;57.817;1.000
termelerini?;;;2274;1;1;57.817;1.000
texnika;;;2274;1;1;57.817;1.000
texnikal?q;;;2274;1;1;57.817;1.000
tezligi;;;2274;1;1;57.817;1.000
te?be;;;2274;1;1;57.817;1.000
te?izge;;;2274;1;1;57.817;1.000
te?izinde;;;2274;1;1;57.817;1.000
te?izinen;;;2274;1;1;57.817;1.000
te?izler;;;2274;1;1;57.817;1.000
te?izleri;;;2274;1;1;57.817;1.000
te?izni?;;;2274;1;1;57.817;1.000
te?izshisin;;;2274;1;1;57.817;1.000
te?lemesi;;;2274;1;1;57.817;1.000
the;;;2274;1;1;57.817;1.000
tigiwshilik;;;2274;1;1;57.817;1.000
tikkeley;;;2274;1;1;57.817;1.000
tikledi;;;2274;1;1;57.817;1.000
tiklegennen;;;2274;1;1;57.817;1.000
tiklew;;;2274;1;1;57.817;1.000
tilegin;;;2274;1;1;57.817;1.000
tilek;;;2274;1;1;57.817;1.000
tilekke;;;2274;1;1;57.817;1.000
tilindegi;;;2274;1;1;57.817;1.000
tilinen;;;2274;1;1;57.817;1.000
tili?;;;2274;1;1;57.817;1.000
tiller;;;2274;1;1;57.817;1.000
tillerde;;;2274;1;1;57.817;1.000
tillerge;;;2274;1;1;57.817;1.000
tilleri;;;2274;1;1;57.817;1.000
tillerin;;;2274;1;1;57.817;1.000
tillerine;;;2274;1;1;57.817;1.000
tillerinen;;;2274;1;1;57.817;1.000
tipini?;;;2274;1;1;57.817;1.000
tiplerine;;;2274;1;1;57.817;1.000
tiptegi;;;2274;1;1;57.817;1.000
tiresinen;;;2274;1;1;57.817;1.000
tirewi;;;2274;1;1;57.817;1.000
tirishilikti?;;;2274;1;1;57.817;1.000
tisi;;;2274;1;1;57.817;1.000
titul?;;;2274;1;1;57.817;1.000
tiyetu??n;;;2274;1;1;57.817;1.000
tiyip;;;2274;1;1;57.817;1.000
tiyislik;;;2274;1;1;57.817;1.000
tiykarda;;;2274;1;1;57.817;1.000
tiykarlan?p;;;2274;1;1;57.817;1.000
tiykarlan?w?;;;2274;1;1;57.817;1.000
tiykarlar?nda;;;2274;1;1;57.817;1.000
tiykarla?gan;;;2274;1;1;57.817;1.000
tiykar?n;;;2274;1;1;57.817;1.000
tiykar?nda??;;;2274;1;1;57.817;1.000
tiykar??lar?nan;;;2274;1;1;57.817;1.000
tiyresindegi;;;2274;1;1;57.817;1.000
tiyresinen;;;2274;1;1;57.817;1.000
tolq?nlar?;;;2274;1;1;57.817;1.000
tolstoy;;;2274;1;1;57.817;1.000
tolt?r?p;;;2274;1;1;57.817;1.000
tol?p;;;2274;1;1;57.817;1.000
tol?qt?r?w;;;2274;1;1;57.817;1.000
tol?s?w?;;;2274;1;1;57.817;1.000
tol???;;;2274;1;1;57.817;1.000
tol???raq;;;2274;1;1;57.817;1.000
tol?awlard?;;;2274;1;1;57.817;1.000
tom;;;2274;1;1;57.817;1.000
toml?q;;;2274;1;1;57.817;1.000
tomn??;;;2274;1;1;57.817;1.000
tomson;;;2274;1;1;57.817;1.000
tom?;;;2274;1;1;57.817;1.000
tom?n;;;2274;1;1;57.817;1.000
tom?nda;;;2274;1;1;57.817;1.000
ton;;;2274;1;1;57.817;1.000
topar?;;;2274;1;1;57.817;1.000
topar?na;;;2274;1;1;57.817;1.000
toplamaqsh?;;;2274;1;1;57.817;1.000
toplamlar?nda;;;2274;1;1;57.817;1.000
toplam?nan;;;2274;1;1;57.817;1.000
toplap;;;2274;1;1;57.817;1.000
topla?an;;;2274;1;1;57.817;1.000
topographic;;;2274;1;1;57.817;1.000
top?raq;;;2274;1;1;57.817;1.000
top?raqlar;;;2274;1;1;57.817;1.000
top?raqta;;;2274;1;1;57.817;1.000
top?ra??;;;2274;1;1;57.817;1.000
top?ra??n;;;2274;1;1;57.817;1.000
toqtatt?;;;2274;1;1;57.817;1.000
toqtat?l?p;;;2274;1;1;57.817;1.000
toq?w;;;2274;1;1;57.817;1.000
tor?aydan;;;2274;1;1;57.817;1.000
tos?nnan;;;2274;1;1;57.817;1.000
toylar?n;;;2274;1;1;57.817;1.000
toy?nad?;;;2274;1;1;57.817;1.000
toy?a;;;2274;1;1;57.817;1.000
to?ay;;;2274;1;1;57.817;1.000
to?aylar;;;2274;1;1;57.817;1.000
to?aylard?;;;2274;1;1;57.817;1.000
to?uz;;;2274;1;1;57.817;1.000
to??z;;;2274;1;1;57.817;1.000
traditsiyalar;;;2274;1;1;57.817;1.000
transformatorlar;;;2274;1;1;57.817;1.000
transport;;;2274;1;1;57.817;1.000
transport?;;;2274;1;1;57.817;1.000
transport?n??;;;2274;1;1;57.817;1.000
treviranus;;;2274;1;1;57.817;1.000
tribune;;;2274;1;1;57.817;1.000
trikotaj;;;2274;1;1;57.817;1.000
tropikler;;;2274;1;1;57.817;1.000
truba;;;2274;1;1;57.817;1.000
trubalar?;;;2274;1;1;57.817;1.000
trubas?;;;2274;1;1;57.817;1.000
tsarskoye;;;2274;1;1;57.817;1.000
tsiklin;;;2274;1;1;57.817;1.000
tszi;;;2274;1;1;57.817;1.000
tuj?r?ml?;;;2274;1;1;57.817;1.000
tul?a;;;2274;1;1;57.817;1.000
tundras?;;;2274;1;1;57.817;1.000
turanda;;;2274;1;1;57.817;1.000
turan?a;;;2274;1;1;57.817;1.000
turaq;;;2274;1;1;57.817;1.000
turbatiyler;;;2274;1;1;57.817;1.000
turd?;;;2274;1;1;57.817;1.000
turgenev;;;2274;1;1;57.817;1.000
turi;;;2274;1;1;57.817;1.000
turianchay;;;2274;1;1;57.817;1.000
turmaq;;;2274;1;1;57.817;1.000
turm?sl?q;;;2274;1;1;57.817;1.000
turm?sqa;;;2274;1;1;57.817;1.000
turm?sta;;;2274;1;1;57.817;1.000
turm?s?;;;2274;1;1;57.817;1.000
turm?s?n;;;2274;1;1;57.817;1.000
turm?s?na;;;2274;1;1;57.817;1.000
turm?s?nda;;;2274;1;1;57.817;1.000
turpay?;;;2274;1;1;57.817;1.000
turpay?l?qt?;;;2274;1;1;57.817;1.000
tur?wsh?l?q;;;2274;1;1;57.817;1.000
tur??iz;;;2274;1;1;57.817;1.000
tur?anda;;;2274;1;1;57.817;1.000
tur?anda??;;;2274;1;1;57.817;1.000
tusindirile;;;2274;1;1;57.817;1.000
tusinik;;;2274;1;1;57.817;1.000
tutas;;;2274;1;1;57.817;1.000
tutas?wsh?;;;2274;1;1;57.817;1.000
tutqan;;;2274;1;1;57.817;1.000
tutqan?;;;2274;1;1;57.817;1.000
tutqas?;;;2274;1;1;57.817;1.000
tutq?nnan;;;2274;1;1;57.817;1.000
tutq?n?a;;;2274;1;1;57.817;1.000
tut?l?w?;;;2274;1;1;57.817;1.000
tut?w?n;;;2274;1;1;57.817;1.000
tuwr?l?q;;;2274;1;1;57.817;1.000
tuw?ld?;;;2274;1;1;57.817;1.000
tuw?l?p;;;2274;1;1;57.817;1.000
tuw?l?w;;;2274;1;1;57.817;1.000
tuw?l?anl???;;;2274;1;1;57.817;1.000
tuw?l?anl???n??;;;2274;1;1;57.817;1.000
tuw?sqan?ma;;;2274;1;1;57.817;1.000
tuw?anlar?;;;2274;1;1;57.817;1.000
tuw??zd?;;;2274;1;1;57.817;1.000
tvorchestvas?n??;;;2274;1;1;57.817;1.000
tvorchestvol?q;;;2274;1;1;57.817;1.000
tyanshan;;;2274;1;1;57.817;1.000
tyulen;;;2274;1;1;57.817;1.000
t?biyatl?;;;2274;1;1;57.817;1.000
t?biyat?n;;;2274;1;1;57.817;1.000
t?biyat?na;;;2274;1;1;57.817;1.000
t?jikstan;;;2274;1;1;57.817;1.000
t?jireybesi;;;2274;1;1;57.817;1.000
t?jiriybeler;;;2274;1;1;57.817;1.000
t?kab?rl?qt?;;;2274;1;1;57.817;1.000
t?limat?;;;2274;1;1;57.817;1.000
t?liymatlard??;;;2274;1;1;57.817;1.000
t?liymat?na;;;2274;1;1;57.817;1.000
t?miyinlenedi;;;2274;1;1;57.817;1.000
t?miyinlenetu??n;;;2274;1;1;57.817;1.000
t?miyinleniw;;;2274;1;1;57.817;1.000
t?miyinleydi;;;2274;1;1;57.817;1.000
t?miynlenedi;;;2274;1;1;57.817;1.000
t?miynlenip;;;2274;1;1;57.817;1.000
t?miynleydi;;;2274;1;1;57.817;1.000
t?rbiyalan?p;;;2274;1;1;57.817;1.000
t?rbiyalan?an;;;2274;1;1;57.817;1.000
t?rbiyalaw;;;2274;1;1;57.817;1.000
t?rbiyalayman;;;2274;1;1;57.817;1.000
t?rbiyash?s?;;;2274;1;1;57.817;1.000
t?repdarlar?;;;2274;1;1;57.817;1.000
t?repke;;;2274;1;1;57.817;1.000
t?replerin;;;2274;1;1;57.817;1.000
t?repte;;;2274;1;1;57.817;1.000
t?repten;;;2274;1;1;57.817;1.000
t?riplik;;;2274;1;1;57.817;1.000
t?riyipleydi;;;2274;1;1;57.817;1.000
t?riypleydi;;;2274;1;1;57.817;1.000
t?rtibi;;;2274;1;1;57.817;1.000
t?rtiplestiriwler;;;2274;1;1;57.817;1.000
t?sirlendiriwshi;;;2274;1;1;57.817;1.000
t?sirleniw;;;2274;1;1;57.817;1.000
t??irbergen;;;2274;1;1;57.817;1.000
t??dirin;;;2274;1;1;57.817;1.000
t?gin;;;2274;1;1;57.817;1.000
t?lewge;;;2274;1;1;57.817;1.000
t?leyse?;;;2274;1;1;57.817;1.000
t?mendegishe;;;2274;1;1;57.817;1.000
t?meninde;;;2274;1;1;57.817;1.000
t?rde;;;2274;1;1;57.817;1.000
t?re;;;2274;1;1;57.817;1.000
t?resin;;;2274;1;1;57.817;1.000
t?rkini;;;2274;1;1;57.817;1.000
t?rtlenshi;;;2274;1;1;57.817;1.000
t?rtlik;;;2274;1;1;57.817;1.000
t?rtlikler;;;2274;1;1;57.817;1.000
t?rtten;;;2274;1;1;57.817;1.000
t?binde;;;2274;1;1;57.817;1.000
t?birge;;;2274;1;1;57.817;1.000
t?n;;;2274;1;1;57.817;1.000
t?nde;;;2274;1;1;57.817;1.000
t?ni;;;2274;1;1;57.817;1.000
t?p;;;2274;1;1;57.817;1.000
t?rde;;;2274;1;1;57.817;1.000
t?rden;;;2274;1;1;57.817;1.000
t?rge;;;2274;1;1;57.817;1.000
t?rindegi;;;2274;1;1;57.817;1.000
t?rine;;;2274;1;1;57.817;1.000
t?rkler;;;2274;1;1;57.817;1.000
t?rkmenbas?;;;2274;1;1;57.817;1.000
t?rkmenstan;;;2274;1;1;57.817;1.000
t?rkmenstanda;;;2274;1;1;57.817;1.000
t?rkmenstann??;;;2274;1;1;57.817;1.000
t?rkstanda;;;2274;1;1;57.817;1.000
t?rlerden;;;2274;1;1;57.817;1.000
t?rlerge;;;2274;1;1;57.817;1.000
t?rtki;;;2274;1;1;57.817;1.000
t?r??;;;2274;1;1;57.817;1.000
t?si;;;2274;1;1;57.817;1.000
t?sindiriledi;;;2274;1;1;57.817;1.000
t?sindirip;;;2274;1;1;57.817;1.000
t?singen;;;2274;1;1;57.817;1.000
t?singenine;;;2274;1;1;57.817;1.000
t?siniklerge;;;2274;1;1;57.817;1.000
t?siniw;;;2274;1;1;57.817;1.000
t?siniwi;;;2274;1;1;57.817;1.000
t?siniwine;;;2274;1;1;57.817;1.000
t?sipti;;;2274;1;1;57.817;1.000
t?sirdi;;;2274;1;1;57.817;1.000
t?siredi;;;2274;1;1;57.817;1.000
t?slik;;;2274;1;1;57.817;1.000
t?sten;;;2274;1;1;57.817;1.000
t?sti;;;2274;1;1;57.817;1.000
t?yinin;;;2274;1;1;57.817;1.000
t?yini?;;;2274;1;1;57.817;1.000
t?rksoy;;;2274;1;1;57.817;1.000
t?net;;;2274;1;1;57.817;1.000
t?r?sqan;;;2274;1;1;57.817;1.000
t??;;;2274;1;1;57.817;1.000
t??lap;;;2274;1;1;57.817;1.000
t??lawsh?lard??;;;2274;1;1;57.817;1.000
t???z;;;2274;1;1;57.817;1.000
t?hsil;;;2274;1;1;57.817;1.000
t?rif;;;2274;1;1;57.817;1.000
ud;;;2274;1;1;57.817;1.000
ullar?;;;2274;1;1;57.817;1.000
ulm;;;2274;1;1;57.817;1.000
ulu?bek;;;2274;1;1;57.817;1.000
ul?m;;;2274;1;1;57.817;1.000
ul?wmalasqan;;;2274;1;1;57.817;1.000
ul?wmalast?r?w?a;;;2274;1;1;57.817;1.000
umt?lad?;;;2274;1;1;57.817;1.000
um?t?w;;;2274;1;1;57.817;1.000
unamayd?;;;2274;1;1;57.817;1.000
unamaytu??n;;;2274;1;1;57.817;1.000
unams?z;;;2274;1;1;57.817;1.000
unatpad?;;;2274;1;1;57.817;1.000
unesco;;;2274;1;1;57.817;1.000
universall?q;;;2274;1;1;57.817;1.000
uqsasl?qqa;;;2274;1;1;57.817;1.000
uqt?rmaqsh?;;;2274;1;1;57.817;1.000
uq?b?;;;2274;1;1;57.817;1.000
uq?b?n??;;;2274;1;1;57.817;1.000
uq?pl?;;;2274;1;1;57.817;1.000
uq?pl?l?q;;;2274;1;1;57.817;1.000
uq?ps?z;;;2274;1;1;57.817;1.000
uq?ps?zl???na;;;2274;1;1;57.817;1.000
urmaq;;;2274;1;1;57.817;1.000
urpaqlar?;;;2274;1;1;57.817;1.000
ur?slar?;;;2274;1;1;57.817;1.000
ur?sqa;;;2274;1;1;57.817;1.000
ur?sta;;;2274;1;1;57.817;1.000
ur?s?w;;;2274;1;1;57.817;1.000
ur?wlar?;;;2274;1;1;57.817;1.000
ur?w?na;;;2274;1;1;57.817;1.000
ur?an;;;2274;1;1;57.817;1.000
usa?an;;;2274;1;1;57.817;1.000
useynov;;;2274;1;1;57.817;1.000
ushin;;;2274;1;1;57.817;1.000
ushq?nlar?;;;2274;1;1;57.817;1.000
ushrasqan;;;2274;1;1;57.817;1.000
ush?pt?;;;2274;1;1;57.817;1.000
ush?rasam?z;;;2274;1;1;57.817;1.000
ush?ras?p;;;2274;1;1;57.817;1.000
ush?ratam?z;;;2274;1;1;57.817;1.000
ush?rat?w;;;2274;1;1;57.817;1.000
ush?ra?an;;;2274;1;1;57.817;1.000
ush?rma;;;2274;1;1;57.817;1.000
usta;;;2274;1;1;57.817;1.000
ustalar?n??;;;2274;1;1;57.817;1.000
ustavta;;;2274;1;1;57.817;1.000
ustav?;;;2274;1;1;57.817;1.000
ustav?nda;;;2274;1;1;57.817;1.000
ustav?nda??;;;2274;1;1;57.817;1.000
ustazdan;;;2274;1;1;57.817;1.000
ustazd??;;;2274;1;1;57.817;1.000
ustazlar?na;;;2274;1;1;57.817;1.000
ustazl?q;;;2274;1;1;57.817;1.000
ustaz?;;;2274;1;1;57.817;1.000
ustaz?na;;;2274;1;1;57.817;1.000
us?l;;;2274;1;1;57.817;1.000
us?lay?nsha;;;2274;1;1;57.817;1.000
us?llar?;;;2274;1;1;57.817;1.000
us?nad?;;;2274;1;1;57.817;1.000
us?nda;;;2274;1;1;57.817;1.000
us?nd?;;;2274;1;1;57.817;1.000
us?n?s?;;;2274;1;1;57.817;1.000
utad?;;;2274;1;1;57.817;1.000
utanishadlar;;;2274;1;1;57.817;1.000
utanishadlard??;;;2274;1;1;57.817;1.000
ut?w;;;2274;1;1;57.817;1.000
uya;;;2274;1;1;57.817;1.000
uyal?;;;2274;1;1;57.817;1.000
uyat;;;2274;1;1;57.817;1.000
uyqasatu??n;;;2274;1;1;57.817;1.000
uyqas?ml?;;;2274;1;1;57.817;1.000
uyqlap;;;2274;1;1;57.817;1.000
uyrenedi;;;2274;1;1;57.817;1.000
uyreniwdi?;;;2274;1;1;57.817;1.000
uy?tq?s?;;;2274;1;1;57.817;1.000
uy?art?w?nsha;;;2274;1;1;57.817;1.000
uy?ur;;;2274;1;1;57.817;1.000
uy??r;;;2274;1;1;57.817;1.000
uzboy;;;2274;1;1;57.817;1.000
u?lann??;;;2274;1;1;57.817;1.000
valexoshuq;;;2274;1;1;57.817;1.000
valiev;;;2274;1;1;57.817;1.000
valyutas?;;;2274;1;1;57.817;1.000
vandidod;;;2274;1;1;57.817;1.000
vaqif;;;2274;1;1;57.817;1.000
vaqiftin;;;2274;1;1;57.817;1.000
variantlar?;;;2274;1;1;57.817;1.000
variant?n;;;2274;1;1;57.817;1.000
varinat?;;;2274;1;1;57.817;1.000
vayshelmika;;;2274;1;1;57.817;1.000
vaysheshaka;;;2274;1;1;57.817;1.000
vedalarda;;;2274;1;1;57.817;1.000
vedalar?a;;;2274;1;1;57.817;1.000
vedan??;;;2274;1;1;57.817;1.000
veli;;;2274;1;1;57.817;1.000
versiyalar?na;;;2274;1;1;57.817;1.000
veysheshikan??;;;2274;1;1;57.817;1.000
vezirovt??;;;2274;1;1;57.817;1.000
vidadiy;;;2274;1;1;57.817;1.000
videvdat;;;2274;1;1;57.817;1.000
vino;;;2274;1;1;57.817;1.000
virusologiya;;;2274;1;1;57.817;1.000
vishka;;;2274;1;1;57.817;1.000
visperad;;;2274;1;1;57.817;1.000
vozrojdenie;;;2274;1;1;57.817;1.000
vulkan;;;2274;1;1;57.817;1.000
vurgunn??;;;2274;1;1;57.817;1.000
vur?un;;;2274;1;1;57.817;1.000
vyetnam;;;2274;1;1;57.817;1.000
vyurtemberg;;;2274;1;1;57.817;1.000
v?;;;2274;1;1;57.817;1.000
walayat?;;;2274;1;1;57.817;1.000
waqiyalar;;;2274;1;1;57.817;1.000
waqt?;;;2274;1;1;57.817;1.000
waq?tlarda;;;2274;1;1;57.817;1.000
waq?tqa;;;2274;1;1;57.817;1.000
waq?tsha;;;2274;1;1;57.817;1.000
waq?ts?z;;;2274;1;1;57.817;1.000
waq?tt??;;;2274;1;1;57.817;1.000
waq?yalard??;;;2274;1;1;57.817;1.000
waq?yalar?;;;2274;1;1;57.817;1.000
waq?yalar?n;;;2274;1;1;57.817;1.000
waq?yalar?nan;;;2274;1;1;57.817;1.000
waq?yan??;;;2274;1;1;57.817;1.000
waq?yas?;;;2274;1;1;57.817;1.000
waq?ya?a;;;2274;1;1;57.817;1.000
watan;;;2274;1;1;57.817;1.000
watand?;;;2274;1;1;57.817;1.000
watan?n;;;2274;1;1;57.817;1.000
waz?ypalar?n;;;2274;1;1;57.817;1.000
waz?ypalar?a;;;2274;1;1;57.817;1.000
waz?ypas?n;;;2274;1;1;57.817;1.000
wa??nda;;;2274;1;1;57.817;1.000
w?kil;;;2274;1;1;57.817;1.000
w?killeri;;;2274;1;1;57.817;1.000
w?killigi;;;2274;1;1;57.817;1.000
w?layatlar;;;2274;1;1;57.817;1.000
w?layat?;;;2274;1;1;57.817;1.000
w?layat?na;;;2274;1;1;57.817;1.000
w?layat?n??;;;2274;1;1;57.817;1.000
w?ziri;;;2274;1;1;57.817;1.000
w?zirlik;;;2274;1;1;57.817;1.000
x;;;2274;1;1;57.817;1.000
xabar;;;2274;1;1;57.817;1.000
xabarlad?;;;2274;1;1;57.817;1.000
xadjibekovt??;;;2274;1;1;57.817;1.000
xafizi;;;2274;1;1;57.817;1.000
xaganiy;;;2274;1;1;57.817;1.000
xalay?qqa;;;2274;1;1;57.817;1.000
xalidti?;;;2274;1;1;57.817;1.000
xalifal???;;;2274;1;1;57.817;1.000
xalq?nan;;;2274;1;1;57.817;1.000
xal?qlar?n??;;;2274;1;1;57.817;1.000
xal?qlar?a;;;2274;1;1;57.817;1.000
xal?ql?q;;;2274;1;1;57.817;1.000
xal?qt?n;;;2274;1;1;57.817;1.000
xal??;;;2274;1;1;57.817;1.000
xamsalar;;;2274;1;1;57.817;1.000
xamsalar?a;;;2274;1;1;57.817;1.000
xamsan?;;;2274;1;1;57.817;1.000
xamsas?nda;;;2274;1;1;57.817;1.000
xan?m;;;2274;1;1;57.817;1.000
xan?a;;;2274;1;1;57.817;1.000
xarakterdi;;;2274;1;1;57.817;1.000
xarakteri;;;2274;1;1;57.817;1.000
xasan;;;2274;1;1;57.817;1.000
xatlar;;;2274;1;1;57.817;1.000
xatlard??;;;2274;1;1;57.817;1.000
xatoiy;;;2274;1;1;57.817;1.000
xatun;;;2274;1;1;57.817;1.000
xayya;;;2274;1;1;57.817;1.000
xechshaki;;;2274;1;1;57.817;1.000
xibbat;;;2274;1;1;57.817;1.000
ximiyal?q;;;2274;1;1;57.817;1.000
ximiyas?;;;2274;1;1;57.817;1.000
xirat;;;2274;1;1;57.817;1.000
xiratta;;;2274;1;1;57.817;1.000
xiratta??;;;2274;1;1;57.817;1.000
xiywadan;;;2274;1;1;57.817;1.000
xiywada??;;;2274;1;1;57.817;1.000
xojalepes;;;2274;1;1;57.817;1.000
xojal?qt??;;;2274;1;1;57.817;1.000
xojal???nda;;;2274;1;1;57.817;1.000
xojambergenov;;;2274;1;1;57.817;1.000
xojamurat;;;2274;1;1;57.817;1.000
xojaqul;;;2274;1;1;57.817;1.000
xojeke;;;2274;1;1;57.817;1.000
xojelepes;;;2274;1;1;57.817;1.000
xonkandi;;;2274;1;1;57.817;1.000
xonkendi;;;2274;1;1;57.817;1.000
xonkendida;;;2274;1;1;57.817;1.000
xopxopnama;;;2274;1;1;57.817;1.000
xorasanda??;;;2274;1;1;57.817;1.000
xordadbek;;;2274;1;1;57.817;1.000
xor?ma;;;2274;1;1;57.817;1.000
xosh;;;2274;1;1;57.817;1.000
xoshlas?w;;;2274;1;1;57.817;1.000
xristianlard??;;;2274;1;1;57.817;1.000
xronobiologiya;;;2274;1;1;57.817;1.000
xudojnikler;;;2274;1;1;57.817;1.000
xudojniklerinde;;;2274;1;1;57.817;1.000
xudojniklerinen;;;2274;1;1;57.817;1.000
xumanch;;;2274;1;1;57.817;1.000
xurmas?;;;2274;1;1;57.817;1.000
xurramiyler;;;2274;1;1;57.817;1.000
xuseyn;;;2274;1;1;57.817;1.000
x?sraw;;;2274;1;1;57.817;1.000
x?zmetinde;;;2274;1;1;57.817;1.000
x?zmetke;;;2274;1;1;57.817;1.000
ya;;;2274;1;1;57.817;1.000
yadjurved?;;;2274;1;1;57.817;1.000
yakovleva;;;2274;1;1;57.817;1.000
yal?annan;;;2274;1;1;57.817;1.000
yanvar;;;2274;1;1;57.817;1.000
yanvarda;;;2274;1;1;57.817;1.000
yapon;;;2274;1;1;57.817;1.000
yaponiya;;;2274;1;1;57.817;1.000
yaranlar;;;2274;1;1;57.817;1.000
yarur;;;2274;1;1;57.817;1.000
yar?m?n;;;2274;1;1;57.817;1.000
yaskart;;;2274;1;1;57.817;1.000
yasna;;;2274;1;1;57.817;1.000
yassawiyden;;;2274;1;1;57.817;1.000
yemen;;;2274;1;1;57.817;1.000
yenot;;;2274;1;1;57.817;1.000
yer;;;2274;1;1;57.817;1.000
yeri;;;2274;1;1;57.817;1.000
yok;;;2274;1;1;57.817;1.000
yubileyi;;;2274;1;1;57.817;1.000
yurdunu;;;2274;1;1;57.817;1.000
yurisdiktsiyas?;;;2274;1;1;57.817;1.000
yusif;;;2274;1;1;57.817;1.000
yusip;;;2274;1;1;57.817;1.000
yusuf;;;2274;1;1;57.817;1.000
yusup;;;2274;1;1;57.817;1.000
yusupbek;;;2274;1;1;57.817;1.000
y?l;;;2274;1;1;57.817;1.000
zafaron;;;2274;1;1;57.817;1.000
zahhaq;;;2274;1;1;57.817;1.000
zakatala;;;2274;1;1;57.817;1.000
zakatali;;;2274;1;1;57.817;1.000
zal?m;;;2274;1;1;57.817;1.000
zal?nda;;;2274;1;1;57.817;1.000
zamanag?y;;;2274;1;1;57.817;1.000
zamanlarda;;;2274;1;1;57.817;1.000
zamanlar?a;;;2274;1;1;57.817;1.000
zamanlaslar?n??;;;2274;1;1;57.817;1.000
zaman?m?zda;;;2274;1;1;57.817;1.000
zaman?m?z?a;;;2274;1;1;57.817;1.000
zaman?na;;;2274;1;1;57.817;1.000
zamar?q;;;2274;1;1;57.817;1.000
zamar?qlar;;;2274;1;1;57.817;1.000
zamaxshariy;;;2274;1;1;57.817;1.000
zangazur;;;2274;1;1;57.817;1.000
zangilan;;;2274;1;1;57.817;1.000
zangori;;;2274;1;1;57.817;1.000
zapaslar;;;2274;1;1;57.817;1.000
zarafshan;;;2274;1;1;57.817;1.000
zardushtiylik;;;2274;1;1;57.817;1.000
zardushtiylikti;;;2274;1;1;57.817;1.000
zardushtiylikti?;;;2274;1;1;57.817;1.000
zardusht?yl?q;;;2274;1;1;57.817;1.000
zatta;;;2274;1;1;57.817;1.000
zatt?;;;2274;1;1;57.817;1.000
zatt??;;;2274;1;1;57.817;1.000
zat?;;;2274;1;1;57.817;1.000
zavodlar?nan;;;2274;1;1;57.817;1.000
zergeri;;;2274;1;1;57.817;1.000
zergerlikler;;;2274;1;1;57.817;1.000
zeynine;;;2274;1;1;57.817;1.000
zeyni?di;;;2274;1;1;57.817;1.000
zeynul;;;2274;1;1;57.817;1.000
zeytun;;;2274;1;1;57.817;1.000
ziban?m;;;2274;1;1;57.817;1.000
zibold;;;2274;1;1;57.817;1.000
zira;;;2274;1;1;57.817;1.000
ziyat;;;2274;1;1;57.817;1.000
ziywar;;;2274;1;1;57.817;1.000
zonada;;;2274;1;1;57.817;1.000
zonas?;;;2274;1;1;57.817;1.000
zoologiya;;;2274;1;1;57.817;1.000
zsfsr;;;2274;1;1;57.817;1.000
zulayxa;;;2274;1;1;57.817;1.000
